Transaction ID,Customer ID,Transaction Date,Product ID,Category,Sub-category,Brand,Size,Color,Pattern,Material,Price,Discount
8452,1014,2024-04-28,2408,Shirt,Casual,BrandE,M,White,Checked,Denim,50.89,5
8453,1061,2024-01-27,2483,Jacket,Leather,BrandC,S,Black,Checked,Silk,82.49,5
8454,1014,2024-01-07,2918,Pants,Chinos,BrandD,XL,Pink,Solid,Silk,41.12,10
8455,1093,2024-03-28,2519,Pants,Jeans,BrandA,M,White,Striped,Wool,64.28,15
8456,1091,2024-04-30,2640,Pants,Chinos,BrandE,L,Pink,Printed,Silk,32.88,20
8457,1034,2024-03-13,2107,Skirt,Mini,BrandE,S,Blue,Striped,Wool,34.08,10
8458,1008,2024-03-30,2179,Dress,Casual,BrandC,S,Blue,Checked,Cotton,37.28,15
8459,1014,2024-06-13,2380,Shirt,Formal,BrandE,S,Pink,Checked,Cotton,23.61,20
8460,1030,2024-04-20,2591,Skirt,Mini,BrandC,L,Green,Solid,Polyester,37.88,20
8461,1032,2024-10-05,2613,Pants,Jeans,BrandA,L,Red,Solid,Denim,55.4,5
8462,1000,2024-05-22,2260,Dress,Evening,BrandA,L,Yellow,Solid,Wool,51.63,0
8463,1044,2024-09-02,2154,Dress,Evening,BrandA,S,White,Striped,Wool,75.96,20
8464,1023,2024-01-01,2269,Shirt,Casual,BrandB,S,Black,Printed,Polyester,44.99,10
8465,1047,2024-12-16,2919,Skirt,Maxi,BrandD,S,Green,Solid,Denim,28.42,20
8466,1076,2024-04-19,2248,Shirt,Casual,BrandC,XS,Yellow,Solid,Cotton,32.19,10
8467,1005,2024-05-02,2721,Jacket,Denim,BrandC,XS,Red,Checked,Cotton,60.93,0
8468,1043,2024-05-18,2615,Skirt,Maxi,BrandD,M,Black,Striped,Wool,46.94,20
8469,1074,2024-08-07,2941,Jacket,Leather,BrandE,XL,Red,Striped,Wool,80.07,5
8470,1064,2024-05-20,2501,Dress,Casual,BrandE,XS,Red,Printed,Denim,70.42,20
8471,1018,2024-05-02,2740,Dress,Casual,BrandC,XL,Black,Printed,Polyester,96.48,10
8472,1004,2024-04-13,2318,Pants,Chinos,BrandB,XS,Blue,Printed,Silk,42.25,0
8473,1012,2024-06-22,2222,Jacket,Winter,BrandC,L,Blue,Checked,Denim,148.6,5
8474,1020,2024-07-01,2665,Skirt,Mini,BrandB,XL,Blue,Checked,Wool,47.84,5
8475,1090,2024-07-02,2647,Jacket,Leather,BrandA,XL,White,Checked,Polyester,87.47,0
8476,1038,2024-05-28,2460,Jacket,Winter,BrandC,XL,Black,Solid,Cotton,59.02,20
8477,1045,2024-12-25,2873,Jacket,Leather,BrandE,XL,Yellow,Striped,Wool,78.51,0
8478,1021,2024-09-09,2246,Dress,Party,BrandD,M,Yellow,Striped,Denim,48.68,0
8479,1054,2024-08-14,2537,Skirt,Mini,BrandC,XS,Blue,Solid,Polyester,49.33,0
8480,1038,2024-07-21,2417,Shirt,Formal,BrandD,S,Blue,Printed,Cotton,30.34,5
8481,1095,2024-04-12,2914,Dress,Party,BrandE,L,Red,Solid,Silk,79.03,5
8482,1077,2024-11-21,2381,Shirt,Casual,BrandB,XS,Yellow,Striped,Wool,39.82,15
8483,1099,2024-02-04,2737,Dress,Casual,BrandE,M,White,Solid,Polyester,59.14,10
8484,1098,2024-01-31,2190,Dress,Evening,BrandB,XS,Red,Checked,Silk,92.79,5
8485,1009,2024-07-02,2788,Skirt,Mini,BrandB,M,White,Printed,Denim,27.64,0
8486,1042,2024-05-05,2755,Dress,Evening,BrandA,XS,Black,Printed,Polyester,34.36,20
8487,1009,2024-03-15,2590,Jacket,Denim,BrandE,S,White,Printed,Denim,112.06,5
8488,1037,2024-04-09,2596,Jacket,Winter,BrandC,L,Pink,Solid,Cotton,65.23,20
8489,1044,2024-11-13,2994,Jacket,Leather,BrandE,XS,Pink,Checked,Polyester,61.93,15
8490,1096,2024-02-18,2416,Pants,Chinos,BrandD,XL,Blue,Checked,Denim,45.73,0
8491,1093,2024-09-29,2383,Shirt,Casual,BrandC,M,Blue,Striped,Denim,39.97,20
8492,1070,2024-09-28,2477,Pants,Shorts,BrandC,L,Blue,Checked,Polyester,28.31,15
8493,1017,2024-08-21,2487,Shirt,Formal,BrandD,XS,Black,Printed,Denim,41.72,10
8494,1100,2024-05-19,2863,Dress,Casual,BrandA,M,Yellow,Checked,Wool,62.6,20
8495,1062,2024-12-20,2678,Dress,Party,BrandE,XS,Blue,Printed,Silk,86.03,15
8496,1059,2024-12-12,2041,Dress,Party,BrandA,S,White,Printed,Silk,78.39,20
8497,1007,2024-06-27,2431,Dress,Evening,BrandA,XS,Yellow,Checked,Cotton,85.0,20
8498,1056,2024-10-29,2730,Pants,Jeans,BrandD,XL,White,Checked,Silk,49.87,10
8499,1044,2024-04-09,2171,Shirt,Casual,BrandE,XS,Blue,Printed,Silk,41.6,5
8500,1053,2024-04-13,2627,Skirt,Mini,BrandE,L,Black,Striped,Denim,28.3,0
8501,1060,2024-09-11,2200,Shirt,Formal,BrandD,XS,Yellow,Striped,Silk,41.37,0
8502,1011,2024-09-18,2675,Dress,Evening,BrandE,XS,Red,Solid,Polyester,54.4,20
8503,1086,2024-05-15,2108,Dress,Evening,BrandC,XL,Green,Checked,Wool,48.47,20
8504,1004,2024-02-20,2728,Dress,Casual,BrandD,XS,Blue,Striped,Wool,47.78,15
8505,1044,2024-12-20,2552,Jacket,Leather,BrandC,S,Green,Striped,Cotton,138.93,0
8506,1005,2024-09-13,2619,Jacket,Denim,BrandB,XL,White,Striped,Cotton,107.47,15
8507,1057,2024-11-17,2062,Skirt,Midi,BrandD,XS,Red,Checked,Polyester,37.2,5
8508,1056,2024-02-15,2926,Pants,Jeans,BrandB,S,Green,Checked,Wool,29.71,10
8509,1009,2024-12-12,2497,Dress,Evening,BrandD,S,Black,Checked,Polyester,93.34,5
8510,1092,2024-02-19,2973,Jacket,Denim,BrandC,XL,Pink,Printed,Silk,140.09,5
8511,1080,2024-08-30,2162,Jacket,Leather,BrandC,XL,Red,Checked,Denim,107.38,10
8512,1093,2024-08-25,2107,Jacket,Denim,BrandA,M,Pink,Checked,Denim,56.8,0
8513,1077,2024-09-09,2383,Skirt,Mini,BrandD,S,Green,Striped,Wool,48.24,15
8514,1057,2024-12-21,2201,Jacket,Leather,BrandD,M,White,Striped,Wool,88.09,0
8515,1014,2024-07-01,2447,Jacket,Leather,BrandB,XL,Yellow,Solid,Cotton,89.08,0
8516,1080,2024-05-27,2850,Dress,Evening,BrandD,S,White,Printed,Silk,51.52,5
8517,1011,2024-12-06,2389,Shirt,Casual,BrandA,XL,Green,Checked,Wool,25.24,20
8518,1021,2024-07-20,2960,Jacket,Denim,BrandC,L,Blue,Printed,Wool,53.51,0
8519,1044,2024-10-14,2663,Shirt,Casual,BrandC,S,Blue,Printed,Wool,38.52,0
8520,1041,2024-12-24,2506,Shirt,Casual,BrandE,S,Pink,Striped,Cotton,57.08,5
8521,1005,2024-02-11,2639,Shirt,Formal,BrandA,XL,Black,Solid,Wool,24.19,0
8522,1048,2024-12-11,2999,Dress,Casual,BrandD,L,Blue,Striped,Denim,30.29,20
8523,1054,2024-01-03,2655,Pants,Shorts,BrandE,S,Yellow,Solid,Silk,40.78,20
8524,1076,2024-05-17,2512,Skirt,Maxi,BrandE,XS,Green,Printed,Cotton,49.08,20
8525,1076,2024-06-11,2221,Shirt,Casual,BrandE,S,Blue,Printed,Denim,55.12,10
8526,1093,2024-04-30,2768,Skirt,Midi,BrandA,L,Black,Solid,Polyester,41.16,10
8527,1013,2024-05-09,2899,Jacket,Winter,BrandA,L,Red,Solid,Wool,55.01,15
8528,1031,2024-02-17,2162,Shirt,Casual,BrandC,S,Black,Solid,Wool,55.12,0
8529,1075,2024-10-13,2641,Jacket,Denim,BrandC,XL,Red,Striped,Cotton,104.73,5
8530,1078,2024-11-17,2583,Dress,Party,BrandA,XL,Green,Solid,Polyester,61.46,20
8531,1040,2024-09-18,2931,Pants,Shorts,BrandA,S,Blue,Striped,Polyester,29.61,5
8532,1066,2024-04-04,2419,Jacket,Winter,BrandE,S,Red,Checked,Denim,57.04,10
8533,1083,2024-03-03,2737,Skirt,Midi,BrandB,S,Pink,Striped,Denim,31.92,5
8534,1008,2024-01-14,2660,Pants,Shorts,BrandC,S,Black,Striped,Polyester,40.54,15
8535,1022,2024-01-26,2415,Skirt,Maxi,BrandB,L,Black,Solid,Wool,33.21,20
8536,1025,2024-05-13,2185,Pants,Shorts,BrandA,XL,Yellow,Checked,Wool,43.31,10
8537,1002,2024-10-12,2983,Pants,Chinos,BrandD,XL,Green,Printed,Cotton,51.14,0
8538,1005,2024-04-07,2229,Skirt,Maxi,BrandA,XL,White,Printed,Cotton,26.04,15
8539,1052,2024-07-10,2678,Pants,Jeans,BrandB,XS,Pink,Striped,Wool,60.84,20
8540,1004,2024-12-14,2492,Skirt,Maxi,BrandB,M,White,Striped,Polyester,25.71,15
8541,1064,2024-03-21,2530,Dress,Casual,BrandA,XS,Yellow,Solid,Silk,39.96,10
8542,1069,2024-04-23,2471,Shirt,Casual,BrandA,M,Yellow,Solid,Denim,51.57,20
8543,1028,2024-06-03,2329,Shirt,Formal,BrandE,XS,Pink,Checked,Polyester,28.09,20
8544,1037,2024-05-24,2649,Skirt,Mini,BrandE,M,Red,Striped,Denim,39.3,5
8545,1006,2024-02-16,2123,Skirt,Mini,BrandA,XS,Yellow,Printed,Cotton,38.64,5
8546,1009,2024-06-22,2669,Shirt,Casual,BrandA,S,Green,Printed,Denim,42.34,10
8547,1049,2024-03-26,2541,Jacket,Winter,BrandC,XL,Pink,Striped,Polyester,143.71,0
8548,1083,2024-09-12,2954,Pants,Shorts,BrandD,L,Black,Solid,Silk,63.57,5
8549,1091,2024-08-18,2950,Pants,Jeans,BrandB,XS,Black,Checked,Cotton,60.77,15
8550,1042,2024-07-28,2258,Shirt,Casual,BrandB,M,Pink,Checked,Polyester,33.19,20
8551,1080,2024-12-24,2700,Shirt,Formal,BrandC,XS,Red,Striped,Polyester,29.69,5
8552,1056,2024-12-10,2379,Shirt,Casual,BrandB,M,Green,Solid,Cotton,51.83,20
8553,1076,2024-01-12,2223,Dress,Party,BrandE,S,Black,Striped,Cotton,47.6,5
8554,1098,2024-01-20,2970,Pants,Chinos,BrandD,XL,White,Solid,Wool,34.74,0
8555,1034,2024-05-09,2307,Jacket,Winter,BrandB,M,Pink,Checked,Wool,116.94,15
8556,1036,2024-06-30,2139,Shirt,Formal,BrandE,XS,Black,Striped,Wool,34.01,5
8557,1094,2024-01-16,2291,Pants,Chinos,BrandC,XL,Red,Striped,Silk,62.65,5
8558,1041,2024-09-14,2204,Shirt,Casual,BrandB,M,Black,Striped,Silk,26.51,15
8559,1094,2024-01-12,2456,Shirt,Casual,BrandB,XS,Red,Printed,Cotton,47.81,15
8560,1057,2024-01-01,2377,Skirt,Maxi,BrandB,S,Blue,Printed,Denim,37.53,15
8561,1049,2024-06-11,2395,Jacket,Denim,BrandB,L,White,Checked,Cotton,76.22,0
8562,1073,2024-10-23,2771,Shirt,Formal,BrandC,XL,Red,Solid,Silk,48.41,5
8563,1036,2024-02-04,2582,Skirt,Maxi,BrandB,S,Yellow,Solid,Denim,24.84,10
8564,1025,2024-03-23,2135,Jacket,Winter,BrandC,L,White,Printed,Silk,96.42,10
8565,1055,2024-09-04,2071,Skirt,Maxi,BrandB,XL,White,Printed,Wool,34.12,0
8566,1050,2024-02-08,2488,Jacket,Denim,BrandB,S,Green,Printed,Cotton,101.78,15
8567,1004,2024-11-26,2055,Dress,Casual,BrandE,L,Yellow,Printed,Silk,74.74,15
8568,1075,2024-02-24,2292,Jacket,Leather,BrandE,XS,Yellow,Solid,Denim,70.45,10
8569,1066,2024-01-17,2868,Skirt,Midi,BrandD,XL,Blue,Solid,Polyester,20.9,5
8570,1058,2024-09-24,2883,Skirt,Maxi,BrandC,M,Pink,Striped,Polyester,32.56,0
8571,1086,2024-11-22,2839,Dress,Casual,BrandC,M,Blue,Striped,Wool,97.33,15
8572,1041,2024-05-03,2653,Shirt,Casual,BrandE,XL,Red,Solid,Silk,58.45,15
8573,1086,2024-01-14,2296,Skirt,Maxi,BrandD,XL,Black,Striped,Silk,45.76,20
8574,1050,2024-10-11,2728,Dress,Evening,BrandB,L,Green,Printed,Silk,44.99,5
8575,1066,2024-05-23,2074,Dress,Party,BrandB,L,Green,Printed,Denim,88.19,0
8576,1018,2024-02-28,2423,Skirt,Mini,BrandB,XS,Red,Checked,Denim,41.54,15
8577,1089,2024-12-09,2573,Pants,Chinos,BrandA,XL,Green,Checked,Wool,42.07,20
8578,1010,2024-12-13,2130,Skirt,Mini,BrandE,S,Green,Solid,Wool,20.21,10
8579,1034,2024-08-12,2088,Jacket,Denim,BrandD,L,Yellow,Printed,Cotton,108.26,10
8580,1072,2024-11-06,2670,Dress,Evening,BrandC,S,Blue,Solid,Denim,98.63,10
8581,1069,2024-07-23,2472,Dress,Casual,BrandB,M,White,Printed,Wool,89.97,20
8582,1024,2024-10-16,2768,Dress,Party,BrandA,L,Blue,Checked,Cotton,86.54,5
8583,1043,2024-07-04,2859,Dress,Evening,BrandA,L,Red,Solid,Wool,65.83,0
8584,1030,2024-02-24,2042,Skirt,Midi,BrandC,XS,White,Checked,Cotton,32.22,5
8585,1095,2024-05-26,2373,Skirt,Maxi,BrandC,XL,Green,Printed,Silk,32.88,20
8586,1025,2024-06-06,2778,Jacket,Winter,BrandD,XS,White,Checked,Cotton,131.59,15
8587,1005,2024-06-05,2277,Pants,Jeans,BrandC,S,Green,Striped,Wool,59.58,10
8588,1014,2024-04-23,2121,Jacket,Leather,BrandA,M,Black,Solid,Denim,108.55,5
8589,1051,2024-03-14,2340,Pants,Shorts,BrandC,L,Red,Printed,Polyester,31.84,10
8590,1026,2024-08-19,2835,Jacket,Denim,BrandD,S,Green,Printed,Cotton,123.36,15
8591,1064,2024-08-17,2061,Jacket,Leather,BrandE,L,Pink,Checked,Wool,50.0,10
8592,1069,2024-10-08,2552,Pants,Chinos,BrandB,XS,Pink,Striped,Cotton,54.37,5
8593,1083,2024-03-14,2942,Dress,Party,BrandE,M,White,Checked,Denim,36.25,0
8594,1077,2024-05-06,2311,Dress,Casual,BrandB,M,White,Solid,Cotton,46.24,10
8595,1020,2024-04-27,2212,Pants,Jeans,BrandD,S,Green,Printed,Silk,33.72,0
8596,1054,2024-03-15,2373,Pants,Chinos,BrandB,XS,Pink,Striped,Cotton,43.47,0
8597,1088,2024-04-19,2990,Pants,Chinos,BrandB,S,Yellow,Solid,Polyester,55.14,15
8598,1042,2024-07-08,2134,Shirt,Formal,BrandB,XL,Green,Printed,Denim,28.33,5
8599,1005,2024-10-20,2522,Skirt,Mini,BrandA,S,Yellow,Striped,Polyester,39.88,10
8600,1064,2024-03-11,2127,Dress,Casual,BrandC,M,Blue,Printed,Silk,44.17,10
8601,1026,2024-04-18,2642,Shirt,Formal,BrandA,XS,Black,Solid,Silk,21.2,0
8602,1036,2024-09-22,2063,Shirt,Formal,BrandC,L,Black,Printed,Polyester,35.37,15
8603,1095,2024-12-08,2150,Skirt,Mini,BrandB,XL,Red,Checked,Polyester,23.77,10
8604,1058,2024-02-03,2088,Pants,Jeans,BrandB,S,Black,Striped,Silk,66.1,0
8605,1015,2024-12-06,2759,Jacket,Denim,BrandB,XS,Black,Striped,Polyester,127.4,15
8606,1066,2024-04-22,2036,Jacket,Leather,BrandD,S,Black,Striped,Cotton,109.53,10
8607,1077,2024-03-07,2229,Jacket,Denim,BrandB,L,Red,Checked,Wool,138.22,20
8608,1058,2024-06-17,2613,Pants,Jeans,BrandB,S,Black,Checked,Wool,46.85,5
8609,1084,2024-03-24,2670,Dress,Party,BrandB,XL,Yellow,Printed,Polyester,55.78,0
8610,1090,2024-01-12,2056,Skirt,Midi,BrandC,S,Black,Striped,Silk,20.01,5
8611,1002,2024-02-21,2563,Shirt,Formal,BrandB,S,Yellow,Solid,Cotton,50.08,5
8612,1004,2024-06-29,2330,Shirt,Formal,BrandC,XL,White,Checked,Silk,24.48,0
8613,1014,2024-08-19,2083,Pants,Jeans,BrandD,M,Yellow,Striped,Polyester,36.83,0
8614,1056,2024-04-14,2876,Skirt,Maxi,BrandC,L,Red,Printed,Silk,44.81,10
8615,1054,2024-07-29,2629,Pants,Jeans,BrandA,S,Pink,Solid,Polyester,62.94,5
8616,1096,2024-01-17,2504,Dress,Evening,BrandB,M,Blue,Solid,Denim,97.88,15
8617,1100,2024-08-18,2246,Shirt,Formal,BrandD,XS,Red,Solid,Silk,32.78,5
8618,1059,2024-07-23,2432,Pants,Shorts,BrandC,M,Red,Printed,Denim,64.91,10
8619,1075,2024-10-18,2690,Pants,Jeans,BrandA,M,White,Solid,Wool,65.51,15
8620,1086,2024-09-04,2590,Jacket,Leather,BrandD,S,Red,Striped,Cotton,149.09,15
8621,1052,2024-03-14,2823,Shirt,Casual,BrandB,XS,Red,Striped,Polyester,33.21,10
8622,1066,2024-08-02,2577,Shirt,Formal,BrandC,M,Yellow,Printed,Polyester,58.3,10
8623,1091,2024-05-20,2166,Jacket,Denim,BrandD,XS,Green,Solid,Polyester,75.56,20
8624,1098,2024-01-20,2477,Jacket,Leather,BrandC,XS,Blue,Solid,Wool,125.99,15
8625,1096,2024-03-26,2457,Shirt,Formal,BrandB,XL,Blue,Solid,Wool,48.62,20
8626,1075,2024-12-20,2715,Jacket,Denim,BrandC,S,Green,Striped,Silk,115.41,20
8627,1096,2024-02-05,2246,Pants,Chinos,BrandD,XS,Red,Printed,Wool,32.36,5
8628,1030,2024-02-15,2267,Pants,Jeans,BrandA,S,Pink,Solid,Denim,43.74,15
8629,1048,2024-01-23,2426,Jacket,Denim,BrandE,XL,Black,Checked,Wool,125.22,5
8630,1035,2024-10-08,2492,Dress,Evening,BrandA,M,Yellow,Checked,Silk,67.65,10
8631,1074,2024-12-31,2430,Shirt,Formal,BrandD,XS,Red,Printed,Denim,39.78,0
8632,1039,2024-02-29,2863,Skirt,Mini,BrandB,L,White,Checked,Wool,43.48,5
8633,1064,2024-05-30,2477,Jacket,Winter,BrandC,M,Pink,Printed,Silk,62.5,15
8634,1081,2024-12-07,2069,Pants,Jeans,BrandC,L,White,Printed,Wool,43.59,10
8635,1007,2024-03-22,2944,Pants,Jeans,BrandB,XL,White,Solid,Wool,40.57,20
8636,1009,2024-08-30,2324,Dress,Casual,BrandA,S,White,Printed,Polyester,90.37,10
8637,1036,2024-08-06,2737,Jacket,Winter,BrandD,S,White,Printed,Denim,101.03,0
8638,1091,2024-09-05,2668,Pants,Chinos,BrandA,XS,Pink,Printed,Denim,53.9,10
8639,1063,2024-11-01,2374,Jacket,Winter,BrandB,L,Black,Printed,Polyester,145.65,20
8640,1035,2024-11-01,2605,Shirt,Formal,BrandB,XS,Yellow,Solid,Denim,25.7,15
8641,1048,2024-09-14,2037,Dress,Evening,BrandB,XS,Yellow,Striped,Wool,43.56,15
8642,1024,2024-09-12,2573,Skirt,Mini,BrandB,L,White,Solid,Denim,37.64,10
8643,1015,2024-02-07,2168,Skirt,Mini,BrandE,M,Pink,Solid,Polyester,22.36,20
8644,1067,2024-10-27,2288,Skirt,Midi,BrandC,XS,Blue,Printed,Polyester,43.02,10
8645,1071,2024-12-14,2366,Dress,Evening,BrandA,L,Yellow,Checked,Wool,74.93,15
8646,1097,2024-03-26,2158,Shirt,Casual,BrandD,XL,Blue,Solid,Denim,50.96,20
8647,1045,2024-11-12,2777,Skirt,Midi,BrandC,XS,Red,Striped,Denim,30.88,15
8648,1036,2024-09-22,2301,Shirt,Casual,BrandD,L,White,Solid,Denim,54.62,5
8649,1024,2024-04-02,2736,Pants,Shorts,BrandE,S,Pink,Checked,Polyester,41.44,10
8650,1058,2024-01-07,2134,Skirt,Mini,BrandD,L,Red,Solid,Polyester,47.3,20
8651,1009,2024-06-22,2205,Jacket,Leather,BrandD,M,Pink,Striped,Polyester,86.95,0
8652,1017,2024-12-07,2314,Shirt,Casual,BrandA,XL,White,Checked,Denim,44.4,0
8653,1076,2024-06-26,2258,Shirt,Casual,BrandA,S,Green,Checked,Cotton,37.27,5
8654,1047,2024-05-04,2197,Shirt,Formal,BrandC,XL,Green,Printed,Polyester,20.67,15
8655,1071,2024-04-03,2005,Skirt,Maxi,BrandB,XL,Green,Printed,Cotton,29.51,0
8656,1067,2024-11-09,2386,Skirt,Midi,BrandE,S,Red,Printed,Wool,28.31,20
8657,1070,2024-10-10,2736,Dress,Party,BrandC,S,Red,Checked,Polyester,87.31,20
8658,1045,2024-07-13,2761,Dress,Casual,BrandC,S,White,Checked,Cotton,93.01,15
8659,1050,2024-11-07,2399,Shirt,Casual,BrandC,XL,Blue,Checked,Polyester,54.9,20
8660,1007,2024-06-02,2547,Skirt,Mini,BrandB,XS,Red,Printed,Cotton,24.3,10
8661,1084,2024-03-27,2290,Dress,Casual,BrandD,S,White,Printed,Cotton,51.8,0
8662,1041,2024-12-29,2143,Jacket,Winter,BrandB,L,Blue,Checked,Silk,112.27,10
8663,1066,2024-06-21,2125,Skirt,Midi,BrandA,L,Yellow,Printed,Polyester,29.26,20
8664,1095,2024-11-12,2104,Shirt,Casual,BrandB,M,Blue,Checked,Polyester,44.1,15
8665,1098,2024-11-10,2580,Dress,Party,BrandE,XL,Blue,Solid,Wool,48.77,20
8666,1093,2024-01-29,2955,Pants,Chinos,BrandA,M,Blue,Checked,Polyester,67.52,15
8667,1005,2024-08-15,2603,Dress,Evening,BrandC,M,Blue,Striped,Denim,96.4,15
8668,1033,2024-10-24,2010,Shirt,Formal,BrandC,XS,White,Solid,Denim,24.96,5
8669,1090,2024-12-28,2873,Pants,Shorts,BrandD,M,Yellow,Solid,Denim,56.42,10
8670,1064,2024-02-18,2090,Dress,Evening,BrandC,S,White,Solid,Silk,62.63,5
8671,1014,2024-10-16,2143,Pants,Jeans,BrandB,XS,Green,Checked,Silk,69.54,0
8672,1082,2024-04-07,2703,Shirt,Formal,BrandA,XS,Yellow,Striped,Silk,35.79,0
8673,1060,2024-10-21,2149,Dress,Evening,BrandD,M,Yellow,Solid,Cotton,80.21,10
8674,1018,2024-11-09,2078,Skirt,Mini,BrandE,S,Pink,Striped,Cotton,31.62,20
8675,1057,2024-08-07,2062,Skirt,Maxi,BrandA,XS,Red,Checked,Denim,35.97,20
8676,1036,2024-11-11,2319,Dress,Evening,BrandA,S,Black,Printed,Denim,60.36,0
8677,1045,2024-10-25,2950,Pants,Chinos,BrandC,XL,White,Printed,Denim,25.32,0
8678,1015,2024-07-01,2624,Shirt,Casual,BrandB,XS,Yellow,Solid,Cotton,58.28,0
8679,1001,2024-06-01,2420,Dress,Casual,BrandC,XS,Green,Striped,Polyester,52.99,0
8680,1042,2024-06-06,2357,Skirt,Midi,BrandD,S,Red,Printed,Silk,35.13,20
8681,1034,2024-09-15,2192,Jacket,Denim,BrandA,M,White,Striped,Silk,114.19,10
8682,1049,2024-12-30,2384,Dress,Evening,BrandA,XL,Green,Striped,Wool,87.47,15
8683,1028,2024-03-19,2536,Pants,Jeans,BrandA,M,Blue,Printed,Denim,34.93,15
8684,1051,2024-08-26,2454,Skirt,Midi,BrandA,XS,Red,Checked,Wool,33.35,20
8685,1070,2024-01-09,2005,Jacket,Leather,BrandB,M,White,Printed,Wool,65.23,0
8686,1034,2024-07-11,2228,Shirt,Formal,BrandB,L,Pink,Printed,Cotton,33.18,20
8687,1023,2024-03-09,2659,Shirt,Formal,BrandD,XL,Green,Printed,Denim,58.64,10
8688,1016,2024-08-26,2223,Jacket,Leather,BrandE,XS,Green,Checked,Silk,91.02,15
8689,1080,2024-07-19,2981,Jacket,Winter,BrandC,S,Pink,Solid,Cotton,130.52,5
8690,1038,2024-04-14,2073,Dress,Casual,BrandD,M,Black,Striped,Wool,43.86,0
8691,1038,2024-09-27,2618,Skirt,Midi,BrandE,XL,Yellow,Striped,Polyester,20.15,0
8692,1064,2024-07-08,2617,Dress,Party,BrandA,L,White,Striped,Denim,42.22,20
8693,1099,2024-07-10,2278,Shirt,Formal,BrandC,XS,Blue,Solid,Cotton,22.32,20
8694,1088,2024-07-03,2741,Dress,Casual,BrandD,XS,White,Checked,Silk,88.3,15
8695,1076,2024-07-25,2976,Shirt,Formal,BrandE,S,White,Printed,Denim,56.88,0
8696,1019,2024-08-24,2207,Shirt,Formal,BrandB,XL,White,Striped,Wool,39.77,20
8697,1093,2024-02-13,2756,Shirt,Formal,BrandD,M,White,Checked,Silk,50.09,5
8698,1045,2024-08-05,2771,Jacket,Winter,BrandC,M,Pink,Striped,Wool,148.97,20
8699,1049,2024-05-26,2582,Pants,Chinos,BrandD,XL,Yellow,Checked,Denim,67.79,0
8700,1001,2024-06-12,2110,Jacket,Denim,BrandE,XL,Black,Printed,Denim,98.4,0
8701,1051,2024-06-14,2416,Shirt,Formal,BrandE,L,White,Printed,Polyester,51.99,5
8702,1028,2024-11-24,2972,Dress,Evening,BrandE,XL,Black,Printed,Cotton,31.6,15
8703,1095,2024-04-19,2463,Shirt,Formal,BrandC,XL,Green,Solid,Polyester,29.99,15
8704,1076,2024-03-22,2096,Skirt,Maxi,BrandA,XL,Pink,Striped,Wool,32.99,0
8705,1057,2024-12-10,2005,Pants,Jeans,BrandB,XS,Green,Printed,Silk,49.52,20
8706,1055,2024-11-30,2099,Skirt,Midi,BrandE,M,White,Checked,Silk,41.92,10
8707,1071,2024-08-15,2410,Jacket,Leather,BrandE,XL,Green,Printed,Cotton,109.01,10
8708,1063,2024-07-12,2067,Jacket,Denim,BrandE,XS,Red,Checked,Denim,53.26,20
8709,1063,2024-09-08,2323,Pants,Shorts,BrandA,M,Green,Striped,Cotton,64.05,0
8710,1072,2024-03-11,2475,Skirt,Midi,BrandB,XL,Yellow,Printed,Polyester,28.93,20
8711,1019,2024-03-07,2178,Pants,Shorts,BrandC,XL,Yellow,Checked,Denim,32.67,20
8712,1070,2024-10-28,2729,Shirt,Formal,BrandD,S,Yellow,Striped,Silk,32.66,15
8713,1004,2024-05-31,2499,Dress,Casual,BrandE,S,Yellow,Printed,Denim,74.26,10
8714,1074,2024-08-15,2109,Shirt,Formal,BrandB,S,Black,Striped,Cotton,54.33,0
8715,1059,2024-07-22,2042,Dress,Evening,BrandE,M,White,Checked,Silk,66.68,0
8716,1035,2024-11-26,2156,Dress,Casual,BrandB,XL,Blue,Solid,Denim,99.58,15
8717,1096,2024-12-24,2301,Dress,Party,BrandC,L,Red,Checked,Cotton,96.96,10
8718,1062,2024-07-03,2434,Shirt,Casual,BrandE,XL,Black,Checked,Cotton,51.87,15
8719,1083,2024-11-16,2588,Shirt,Casual,BrandA,L,Black,Solid,Cotton,54.7,10
8720,1031,2024-04-04,2900,Dress,Casual,BrandE,XL,Blue,Solid,Denim,97.56,0
8721,1077,2024-09-26,2881,Jacket,Denim,BrandC,L,Green,Solid,Wool,106.36,10
8722,1030,2024-03-15,2762,Dress,Casual,BrandD,S,Yellow,Printed,Denim,98.69,15
8723,1009,2024-06-26,2995,Dress,Party,BrandC,XL,White,Checked,Denim,32.22,5
8724,1002,2024-12-12,2341,Dress,Casual,BrandD,M,White,Printed,Wool,98.1,20
8725,1044,2024-03-07,2873,Pants,Shorts,BrandA,L,Red,Checked,Polyester,56.1,15
8726,1063,2024-12-30,2338,Pants,Shorts,BrandB,L,Black,Checked,Silk,61.69,20
8727,1042,2024-09-30,2156,Dress,Party,BrandA,XL,Pink,Printed,Wool,41.53,20
8728,1048,2024-08-06,2994,Skirt,Mini,BrandD,L,Red,Striped,Silk,32.05,0
8729,1004,2024-03-21,2789,Shirt,Casual,BrandE,XS,Pink,Printed,Polyester,45.48,15
8730,1083,2024-12-11,2380,Shirt,Casual,BrandB,XS,Red,Striped,Cotton,59.29,20
